tree_root,grid_id,grid_dir,region,has_config,model_version,imagery_source,config_tiles_dir,model_path,result_count,gpkg_row_count,created_at_utc,target_region,target_run,route_reason
/home/gaosh/projects/ZAsolar/results_joburg,G0817,/home/gaosh/projects/ZAsolar/results_joburg/G0817,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0817,/workspace/checkpoints/exp004_v4_hn/best_model.pth,58.0,58.0,2026-04-05T06:23:11.656173+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0818,/home/gaosh/projects/ZAsolar/results_joburg/G0818,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0818,/workspace/checkpoints/exp004_v4_hn/best_model.pth,43.0,43.0,2026-04-05T06:23:05.343818+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0853,/home/gaosh/projects/ZAsolar/results_joburg/G0853,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0853,/workspace/checkpoints/exp004_v4_hn/best_model.pth,22.0,22.0,2026-04-05T06:23:14.724190+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0854,/home/gaosh/projects/ZAsolar/results_joburg/G0854,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0854,/workspace/checkpoints/exp004_v4_hn/best_model.pth,41.0,41.0,2026-04-05T06:23:15.265943+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0855,/home/gaosh/projects/ZAsolar/results_joburg/G0855,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0855,/workspace/checkpoints/exp004_v4_hn/best_model.pth,28.0,28.0,2026-04-05T06:23:20.821634+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0856,/home/gaosh/projects/ZAsolar/results_joburg/G0856,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0856,/workspace/checkpoints/exp004_v4_hn/best_model.pth,31.0,31.0,2026-04-05T06:23:18.995880+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0857,/home/gaosh/projects/ZAsolar/results_joburg/G0857,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0857,/workspace/checkpoints/exp004_v4_hn/best_model.pth,39.0,39.0,2026-04-05T06:24:43.017326+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0888,/home/gaosh/projects/ZAsolar/results_joburg/G0888,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0888,/workspace/checkpoints/exp004_v4_hn/best_model.pth,34.0,34.0,2026-04-05T06:24:35.551684+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0889,/home/gaosh/projects/ZAsolar/results_joburg/G0889,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0889,/workspace/checkpoints/exp004_v4_hn/best_model.pth,56.0,56.0,2026-04-05T06:24:50.716263+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0890,/home/gaosh/projects/ZAsolar/results_joburg/G0890,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0890,/workspace/checkpoints/exp004_v4_hn/best_model.pth,53.0,53.0,2026-04-05T06:24:53.196514+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0891,/home/gaosh/projects/ZAsolar/results_joburg/G0891,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0891,/workspace/checkpoints/exp004_v4_hn/best_model.pth,15.0,15.0,2026-04-05T06:24:51.990932+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0892,/home/gaosh/projects/ZAsolar/results_joburg/G0892,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0892,/workspace/checkpoints/exp004_v4_hn/best_model.pth,11.0,11.0,2026-04-05T06:24:48.219191+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0922,/home/gaosh/projects/ZAsolar/results_joburg/G0922,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0922,/workspace/checkpoints/exp004_v4_hn/best_model.pth,100.0,100.0,2026-04-05T06:24:56.115802+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0923,/home/gaosh/projects/ZAsolar/results_joburg/G0923,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0923,/workspace/checkpoints/exp004_v4_hn/best_model.pth,84.0,84.0,2026-04-05T06:25:31.970122+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0924,/home/gaosh/projects/ZAsolar/results_joburg/G0924,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0924,/workspace/checkpoints/exp004_v4_hn/best_model.pth,53.0,53.0,2026-04-05T06:25:32.373952+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0925,/home/gaosh/projects/ZAsolar/results_joburg/G0925,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0925,/workspace/checkpoints/exp004_v4_hn/best_model.pth,30.0,30.0,2026-04-05T06:25:35.427363+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0926,/home/gaosh/projects/ZAsolar/results_joburg/G0926,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0926,/workspace/checkpoints/exp004_v4_hn/best_model.pth,16.0,16.0,2026-04-05T06:25:34.063463+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1110,/home/gaosh/projects/ZAsolar/results_joburg/G1110,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1110,/workspace/checkpoints/exp004_v4_hn/best_model.pth,40.0,40.0,2026-04-05T06:26:57.371959+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1111,/home/gaosh/projects/ZAsolar/results_joburg/G1111,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1111,/workspace/checkpoints/exp004_v4_hn/best_model.pth,149.0,149.0,2026-04-05T06:27:19.415393+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1112,/home/gaosh/projects/ZAsolar/results_joburg/G1112,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1112,/workspace/checkpoints/exp004_v4_hn/best_model.pth,137.0,137.0,2026-04-05T06:27:28.245824+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1113,/home/gaosh/projects/ZAsolar/results_joburg/G1113,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1113,/workspace/checkpoints/exp004_v4_hn/best_model.pth,122.0,122.0,2026-04-05T06:27:28.115612+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1114,/home/gaosh/projects/ZAsolar/results_joburg/G1114,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1114,/workspace/checkpoints/exp004_v4_hn/best_model.pth,87.0,87.0,2026-04-05T06:27:22.984430+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1144,/home/gaosh/projects/ZAsolar/results_joburg/G1144,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1144,/workspace/checkpoints/exp004_v4_hn/best_model.pth,118.0,118.0,2026-04-05T06:27:20.914820+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1145,/home/gaosh/projects/ZAsolar/results_joburg/G1145,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1145,/workspace/checkpoints/exp004_v4_hn/best_model.pth,149.0,149.0,2026-04-05T06:27:24.579871+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1146,/home/gaosh/projects/ZAsolar/results_joburg/G1146,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1146,/workspace/checkpoints/exp004_v4_hn/best_model.pth,170.0,170.0,2026-04-05T06:28:34.029746+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1147,/home/gaosh/projects/ZAsolar/results_joburg/G1147,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1147,/workspace/checkpoints/exp004_v4_hn/best_model.pth,59.0,59.0,2026-04-05T06:28:44.946604+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1148,/home/gaosh/projects/ZAsolar/results_joburg/G1148,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1148,/workspace/checkpoints/exp004_v4_hn/best_model.pth,56.0,56.0,2026-04-05T06:28:51.788317+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1151,/home/gaosh/projects/ZAsolar/results_joburg/G1151,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1151,/workspace/checkpoints/exp004_v4_hn/best_model.pth,58.0,58.0,2026-04-05T06:33:07.786418+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1152,/home/gaosh/projects/ZAsolar/results_joburg/G1152,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1152,/workspace/checkpoints/exp004_v4_hn/best_model.pth,60.0,60.0,2026-04-05T06:33:13.951144+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1153,/home/gaosh/projects/ZAsolar/results_joburg/G1153,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1153,/workspace/checkpoints/exp004_v4_hn/best_model.pth,12.0,12.0,2026-04-05T06:32:57.749605+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1154,/home/gaosh/projects/ZAsolar/results_joburg/G1154,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1154,/workspace/checkpoints/exp004_v4_hn/best_model.pth,12.0,12.0,2026-04-05T06:32:49.455834+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1155,/home/gaosh/projects/ZAsolar/results_joburg/G1155,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1155,/workspace/checkpoints/exp004_v4_hn/best_model.pth,14.0,14.0,2026-04-05T06:32:44.599404+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1179,/home/gaosh/projects/ZAsolar/results_joburg/G1179,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1179,/workspace/checkpoints/exp004_v4_hn/best_model.pth,130.0,130.0,2026-04-05T06:29:02.323415+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1180,/home/gaosh/projects/ZAsolar/results_joburg/G1180,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1180,/workspace/checkpoints/exp004_v4_hn/best_model.pth,85.0,85.0,2026-04-05T06:28:56.968386+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1181,/home/gaosh/projects/ZAsolar/results_joburg/G1181,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1181,/workspace/checkpoints/exp004_v4_hn/best_model.pth,150.0,150.0,2026-04-05T06:29:07.355698+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1182,/home/gaosh/projects/ZAsolar/results_joburg/G1182,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1182,/workspace/checkpoints/exp004_v4_hn/best_model.pth,100.0,100.0,2026-04-05T06:29:02.845209+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1183,/home/gaosh/projects/ZAsolar/results_joburg/G1183,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1183,/workspace/checkpoints/exp004_v4_hn/best_model.pth,34.0,34.0,2026-04-05T06:30:07.282718+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1186,/home/gaosh/projects/ZAsolar/results_joburg/G1186,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1186,/workspace/checkpoints/exp004_v4_hn/best_model.pth,39.0,39.0,2026-04-05T06:33:06.775058+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1187,/home/gaosh/projects/ZAsolar/results_joburg/G1187,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1187,/workspace/checkpoints/exp004_v4_hn/best_model.pth,53.0,53.0,2026-04-05T06:33:16.554516+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1188,/home/gaosh/projects/ZAsolar/results_joburg/G1188,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1188,/workspace/checkpoints/exp004_v4_hn/best_model.pth,10.0,10.0,2026-04-05T06:34:18.291032+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1189,/home/gaosh/projects/ZAsolar/results_joburg/G1189,cape_town,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1189,/workspace/checkpoints/exp004_v4_hn/best_model.pth,5.0,5.0,2026-04-05T06:34:23.687825+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1190,/home/gaosh/projects/ZAsolar/results_joburg/G1190,cape_town,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1190,/workspace/checkpoints/exp004_v4_hn/best_model.pth,14.0,14.0,2026-04-05T06:34:38.258997+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1214,/home/gaosh/projects/ZAsolar/results_joburg/G1214,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1214,/workspace/checkpoints/exp004_v4_hn/best_model.pth,55.0,55.0,2026-04-05T06:30:13.352479+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1215,/home/gaosh/projects/ZAsolar/results_joburg/G1215,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1215,/workspace/checkpoints/exp004_v4_hn/best_model.pth,111.0,111.0,2026-04-05T06:30:18.315149+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1216,/home/gaosh/projects/ZAsolar/results_joburg/G1216,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1216,/workspace/checkpoints/exp004_v4_hn/best_model.pth,153.0,153.0,2026-04-05T06:30:32.897612+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1217,/home/gaosh/projects/ZAsolar/results_joburg/G1217,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1217,/workspace/checkpoints/exp004_v4_hn/best_model.pth,117.0,117.0,2026-04-05T06:30:39.567415+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1218,/home/gaosh/projects/ZAsolar/results_joburg/G1218,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1218,/workspace/checkpoints/exp004_v4_hn/best_model.pth,99.0,99.0,2026-04-05T06:30:40.191997+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1221,/home/gaosh/projects/ZAsolar/results_joburg/G1221,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1221,/workspace/checkpoints/exp004_v4_hn/best_model.pth,55.0,55.0,2026-04-05T06:34:54.516185+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1222,/home/gaosh/projects/ZAsolar/results_joburg/G1222,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1222,/workspace/checkpoints/exp004_v4_hn/best_model.pth,19.0,19.0,2026-04-05T06:34:53.587143+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1223,/home/gaosh/projects/ZAsolar/results_joburg/G1223,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1223,/workspace/checkpoints/exp004_v4_hn/best_model.pth,3.0,3.0,2026-04-05T06:34:58.765791+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1224,/home/gaosh/projects/ZAsolar/results_joburg/G1224,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1224,/workspace/checkpoints/exp004_v4_hn/best_model.pth,4.0,4.0,2026-04-05T06:34:51.077139+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1225,/home/gaosh/projects/ZAsolar/results_joburg/G1225,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1225,/workspace/checkpoints/exp004_v4_hn/best_model.pth,6.0,6.0,2026-04-05T06:35:42.243569+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1250,/home/gaosh/projects/ZAsolar/results_joburg/G1250,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1250,/workspace/checkpoints/exp004_v4_hn/best_model.pth,33.0,33.0,2026-04-05T06:30:37.123824+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1251,/home/gaosh/projects/ZAsolar/results_joburg/G1251,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1251,/workspace/checkpoints/exp004_v4_hn/best_model.pth,160.0,160.0,2026-04-05T06:31:10.828958+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1252,/home/gaosh/projects/ZAsolar/results_joburg/G1252,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1252,/workspace/checkpoints/exp004_v4_hn/best_model.pth,159.0,159.0,2026-04-05T06:31:13.166265+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1253,/home/gaosh/projects/ZAsolar/results_joburg/G1253,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1253,/workspace/checkpoints/exp004_v4_hn/best_model.pth,228.0,228.0,2026-04-05T06:31:20.098632+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1254,/home/gaosh/projects/ZAsolar/results_joburg/G1254,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1254,/workspace/checkpoints/exp004_v4_hn/best_model.pth,125.0,125.0,2026-04-05T06:31:19.772651+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G1257,/home/gaosh/projects/ZAsolar/results_joburg/G1257,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G1257,/workspace/checkpoints/exp004_v4_hn/best_model.pth,73.0,73.0,2026-04-05T06:36:21.285470+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
