gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
NMB1361,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.599893951708804,-33.86888272970631,369,1.0,pending,,,
NMB1362,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.610702786789695,-33.869005068801044,71,1.0,pending,,,
NMB1363,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.621511686841593,-33.86912646033952,1,1.0,pending,,,
NMB1364,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.629702520564024,-33.86895673694976,0,1.0,pending,,,
NMB1382,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.405178903654136,-33.87553422132203,0,0.072,pending,,,
NMB1383,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.41598761837477,-33.875673660168665,0,0.8808,pending,,,
NMB1384,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.42679640718117,-33.8758121515038,0,1.0,pending,,,
NMB1385,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.43760526956866,-33.875949695305906,0,1.0,pending,,,
NMB1386,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.448414205032556,-33.8760862915536,0,1.0,pending,,,
NMB1387,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.45922321306816,-33.87622194022563,0,1.0,pending,,,
NMB1388,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.470032293170735,-33.876356641300916,67,1.0,pending,,,
NMB1389,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.48084144483553,-33.87649039475852,1022,1.0,pending,,,
NMB1390,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.491650667557778,-33.87662320057765,1144,1.0,pending,,,
NMB1391,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.502459960832688,-33.87675505873763,1455,1.0,pending,,,
NMB1392,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.513269324155445,-33.876885969217994,742,1.0,pending,,,
NMB1393,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.52407875702122,-33.87701593199835,1512,1.0,pending,,,
NMB1394,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.534888258925157,-33.87714494705852,0,1.0,pending,,,
