gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
BCM1551,east_london,vexcel_east_london_2026,,vexcel_full,27.94685988888152,-32.9532314890038,771,1.0,pending,,,
BCM1552,east_london,vexcel_east_london_2026,,vexcel_full,27.957557583735564,-32.95314994732071,79,1.0,pending,,,
BCM1553,east_london,vexcel_east_london_2026,,vexcel_full,27.96825523521617,-32.95306748981626,16,1.0,pending,,,
BCM1554,east_london,vexcel_east_london_2026,,vexcel_full,27.978952842839075,-32.95298411650307,954,1.0,pending,,,
BCM1555,east_london,vexcel_east_london_2026,,vexcel_partial,27.98965040612005,-32.952899827393935,4422,0.0855,pending,,,
BCM1596,east_london,vexcel_east_london_2026,,vexcel_partial,27.765070633047305,-32.963497196245186,256,0.3075,pending,,,
BCM1597,east_london,vexcel_east_london_2026,,vexcel_partial,27.77577007784103,-32.963431202696675,1013,0.8923,pending,,,
BCM1598,east_london,vexcel_east_london_2026,,vexcel_full,27.786469487480765,-32.96336429281916,321,1.0,pending,,,
BCM1599,east_london,vexcel_east_london_2026,,vexcel_full,27.79716886148187,-32.96329646662289,105,1.0,pending,,,
BCM1600,east_london,vexcel_east_london_2026,,vexcel_full,27.807868199359714,-32.963227724118305,20,1.0,pending,,,
BCM1601,east_london,vexcel_east_london_2026,,vexcel_full,27.818567500629676,-32.9631580653159,436,1.0,pending,,,
BCM1602,east_london,vexcel_east_london_2026,,vexcel_full,27.829266764807148,-32.9630874902264,244,1.0,pending,,,
BCM1603,east_london,vexcel_east_london_2026,,vexcel_full,27.839965991407535,-32.963015998860605,455,1.0,pending,,,
BCM1604,east_london,vexcel_east_london_2026,,vexcel_full,27.850665179946244,-32.9629435912295,364,1.0,pending,,,
BCM1605,east_london,vexcel_east_london_2026,,vexcel_full,27.861364329938695,-32.96287026734415,17,1.0,pending,,,
BCM1606,east_london,vexcel_east_london_2026,,vexcel_full,27.872063440900323,-32.96279602721585,36,1.0,pending,,,
BCM1607,east_london,vexcel_east_london_2026,,vexcel_full,27.882762512346577,-32.962720870855954,2071,1.0,pending,,,
BCM1608,east_london,vexcel_east_london_2026,,vexcel_full,27.893461543792906,-32.96264479827602,519,1.0,pending,,,
BCM1609,east_london,vexcel_east_london_2026,,vexcel_full,27.90416053475478,-32.96256780948768,84,1.0,pending,,,
BCM1610,east_london,vexcel_east_london_2026,,vexcel_full,27.914859484747673,-32.96248990450277,682,1.0,pending,,,
BCM1611,east_london,vexcel_east_london_2026,,vexcel_full,27.92555839328708,-32.96241108333322,925,1.0,pending,,,
BCM1612,east_london,vexcel_east_london_2026,,vexcel_full,27.936257259888492,-32.96233134599113,1141,1.0,pending,,,
BCM1613,east_london,vexcel_east_london_2026,,vexcel_full,27.946956084067434,-32.96225069248872,724,1.0,pending,,,
BCM1614,east_london,vexcel_east_london_2026,,vexcel_full,27.95765486533942,-32.96216912283837,546,1.0,pending,,,
BCM1615,east_london,vexcel_east_london_2026,,vexcel_full,27.96835360321999,-32.96208663705258,37,1.0,pending,,,
BCM1616,east_london,vexcel_east_london_2026,,vexcel_full,27.979052297224694,-32.96200323514401,218,1.0,pending,,,
BCM1617,east_london,vexcel_east_london_2026,,vexcel_partial,27.988722438050505,-32.96110766141489,593,0.0855,pending,,,
BCM1653,east_london,vexcel_east_london_2026,,vexcel_partial,27.754447824587377,-32.97258191343788,59,0.3718,pending,,,
BCM1654,east_london,vexcel_east_london_2026,,vexcel_partial,27.76514839124224,-32.97251681391078,139,0.9674,pending,,,
BCM1655,east_london,vexcel_east_london_2026,,vexcel_full,27.775848923213385,-32.97245079773033,753,1.0,pending,,,
BCM1656,east_london,vexcel_east_london_2026,,vexcel_full,27.786549420015973,-32.97238386490667,651,1.0,pending,,,
BCM1657,east_london,vexcel_east_london_2026,,vexcel_full,27.797249881165158,-32.97231601545006,2234,1.0,pending,,,
BCM1658,east_london,vexcel_east_london_2026,,vexcel_full,27.807950306176103,-32.9722472493709,2566,1.0,pending,,,
BCM1659,east_london,vexcel_east_london_2026,,vexcel_full,27.818650694564,-32.97217756667975,706,1.0,pending,,,
BCM1660,east_london,vexcel_east_london_2026,,vexcel_full,27.829351045844028,-32.97210696738729,330,1.0,pending,,,
BCM1661,east_london,vexcel_east_london_2026,,vexcel_full,27.840051359531397,-32.972035451504354,6,1.0,pending,,,
BCM1662,east_london,vexcel_east_london_2026,,vexcel_full,27.850751635141307,-32.97196301904192,391,1.0,pending,,,
BCM1663,east_london,vexcel_east_london_2026,,vexcel_full,27.861451872188987,-32.97188967001109,677,1.0,pending,,,
BCM1664,east_london,vexcel_east_london_2026,,vexcel_full,27.872152070189667,-32.97181540442312,1143,1.0,pending,,,
BCM1665,east_london,vexcel_east_london_2026,,vexcel_full,27.882852228658596,-32.971740222289384,1029,1.0,pending,,,
BCM1666,east_london,vexcel_east_london_2026,,vexcel_full,27.89355234711102,-32.971664123621444,498,1.0,pending,,,
BCM1667,east_london,vexcel_east_london_2026,,vexcel_full,27.904252425062204,-32.97158710843096,590,1.0,pending,,,
BCM1668,east_london,vexcel_east_london_2026,,vexcel_full,27.914952462027433,-32.97150917672974,380,1.0,pending,,,
BCM1669,east_london,vexcel_east_london_2026,,vexcel_full,27.92565245752199,-32.97143032852975,758,1.0,pending,,,
BCM1670,east_london,vexcel_east_london_2026,,vexcel_full,27.936352411061172,-32.97135056384307,1013,1.0,pending,,,
BCM1671,east_london,vexcel_east_london_2026,,vexcel_full,27.9470523221603,-32.971269882681945,1114,1.0,pending,,,
BCM1672,east_london,vexcel_east_london_2026,,vexcel_full,27.95775219033469,-32.971188285058744,953,1.0,pending,,,
BCM1673,east_london,vexcel_east_london_2026,,vexcel_full,27.96801392722149,-32.97038306889054,56,1.0,pending,,,
BCM1674,east_london,vexcel_east_london_2026,,vexcel_full,27.978529847642385,-32.96878056311631,0,1.0,pending,,,
BCM1708,east_london,vexcel_east_london_2026,,vexcel_partial,27.75452452978937,-32.98160154021714,518,0.4985,pending,,,
BCM1709,east_london,vexcel_east_london_2026,,vexcel_full,27.765226184120884,-32.981536418367874,1,1.0,pending,,,
BCM1710,east_london,vexcel_east_london_2026,,vexcel_full,27.775927803754307,-32.98147037955099,54,1.0,pending,,,
BCM1711,east_london,vexcel_east_london_2026,,vexcel_full,27.786629388204585,-32.98140342377661,529,1.0,pending,,,
BCM1712,east_london,vexcel_east_london_2026,,vexcel_full,27.797330936986675,-32.98133555105501,1255,1.0,pending,,,
BCM1713,east_london,vexcel_east_london_2026,,vexcel_full,27.808032449615553,-32.98126676139659,614,1.0,pending,,,
BCM1714,east_london,vexcel_east_london_2026,,vexcel_full,27.818733925606185,-32.98119705481193,172,1.0,pending,,,
BCM1715,east_london,vexcel_east_london_2026,,vexcel_full,27.829435364473575,-32.98112643131169,251,1.0,pending,,,
BCM1716,east_london,vexcel_east_london_2026,,vexcel_full,27.840136765732712,-32.98105489090674,2,1.0,pending,,,
BCM1717,east_london,vexcel_east_london_2026,,vexcel_full,27.85083812889861,-32.980982433608034,2279,1.0,pending,,,
BCM1718,east_london,vexcel_east_london_2026,,vexcel_full,27.861539453486284,-32.980909059426686,1801,1.0,pending,,,
BCM1719,east_london,vexcel_east_london_2026,,vexcel_full,27.87224073901077,-32.98083476837397,1245,1.0,pending,,,
BCM1720,east_london,vexcel_east_london_2026,,vexcel_full,27.882941984987117,-32.98075956046128,1087,1.0,pending,,,
BCM1721,east_london,vexcel_east_london_2026,,vexcel_full,27.89364319093037,-32.98068343570014,1451,1.0,pending,,,
BCM1722,east_london,vexcel_east_london_2026,,vexcel_full,27.904344356355594,-32.98060639410224,1472,1.0,pending,,,
BCM1723,east_london,vexcel_east_london_2026,,vexcel_full,27.915045480777867,-32.980528435679396,1141,1.0,pending,,,
BCM1724,east_london,vexcel_east_london_2026,,vexcel_full,27.925746563712273,-32.98044956044356,1091,1.0,pending,,,
BCM1725,east_london,vexcel_east_london_2026,,vexcel_full,27.936447604673916,-32.98036976840685,561,1.0,pending,,,
BCM1726,east_london,vexcel_east_london_2026,,vexcel_full,27.947148603177908,-32.9802890595815,797,1.0,pending,,,
BCM1727,east_london,vexcel_east_london_2026,,vexcel_full,27.956417234229423,-32.979196726496326,355,1.0,pending,,,
BCM1760,east_london,vexcel_east_london_2026,,vexcel_partial,27.7546012692044,-32.9906211537905,10,0.4985,pending,,,
BCM1761,east_london,vexcel_east_london_2026,,vexcel_full,27.76530401169763,-32.99055600961462,0,1.0,pending,,,
BCM1762,east_london,vexcel_east_london_2026,,vexcel_full,27.776006719478374,-32.99048994815678,457,1.0,pending,,,
BCM1763,east_london,vexcel_east_london_2026,,vexcel_full,27.786709392061386,-32.99042296942711,863,1.0,pending,,,
BCM1764,east_london,vexcel_east_london_2026,,vexcel_full,27.797412028961414,-32.99035507343588,981,1.0,pending,,,
