gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MSU0124,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.320598961833376,-29.600343362575593,259,1.0,pending,,,
MSU0125,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.3309148684196,-29.600551360478953,355,1.0,pending,,,
MSU0126,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.341230883052884,-29.600758557912723,544,1.0,pending,,,
MSU0127,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.35154700531753,-29.600964954846667,849,1.0,pending,,,
MSU0128,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.361863234797823,-29.601170551250625,1133,1.0,pending,,,
MSU0129,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.37217957107801,-29.601375347094603,1638,1.0,pending,,,
MSU0130,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.382496013742315,-29.60157934234867,1297,1.0,pending,,,
MSU0131,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.392812562374946,-29.601782536983066,1190,1.0,pending,,,
MSU0132,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.403129216560075,-29.60198493096812,992,1.0,pending,,,
MSU0133,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.413445975881846,-29.602186524274266,688,1.0,pending,,,
MSU0134,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.42376283992438,-29.60238731687206,1046,1.0,pending,,,
MSU0135,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.43407980827178,-29.602587308732204,142,1.0,pending,,,
MSU0136,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.44439688050811,-29.602786499825488,4,1.0,pending,,,
MSU0137,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.45471405621742,-29.602984890122823,64,0.3415,pending,,,
MSU0154,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.289410630553476,-29.608729582324553,475,0.1145,pending,,,
MSU0155,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.29972712602878,-29.608940058160556,762,1.0,pending,,,
MSU0156,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.310043730838938,-29.60914973332695,189,1.0,pending,,,
MSU0157,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.32036044456817,-29.609358607793098,701,1.0,pending,,,
MSU0158,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.33067726680069,-29.60956668152851,827,1.0,pending,,,
MSU0159,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.340994197120672,-29.609773954502803,1289,1.0,pending,,,
MSU0160,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.35131123511227,-29.609980426685716,674,1.0,pending,,,
MSU0161,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.3616283803596,-29.610186098047095,1062,1.0,pending,,,
