gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MNG2432,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.25499079203798,-29.092833172550897,662,1.0,pending,,,
MNG2433,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265266077575912,-29.092889841901574,289,1.0,pending,,,
MNG2434,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.275541392425538,-29.09294572437159,170,1.0,pending,,,
MNG2435,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.28581673617706,-29.093000819952795,25,1.0,pending,,,
MNG2436,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.296092108420694,-29.0930551286372,170,1.0,pending,,,
MNG2437,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.306367508746632,-29.0931086504169,25,1.0,pending,,,
MNG2438,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.316642936745065,-29.09316138528412,24,1.0,pending,,,
MNG2439,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.326918392006178,-29.093213333231198,64,0.7719,pending,,,
MNG2544,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.12133830404969,-29.10104964237085,5,0.7397,pending,,,
MNG2545,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.13161406714155,-29.101116565061982,14,1.0,pending,,,
MNG2546,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.14188986488443,-29.10118270069819,515,1.0,pending,,,
MNG2547,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.152165696868487,-29.10124804926986,1495,1.0,pending,,,
MNG2548,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.162441562683874,-29.101312610767515,1438,1.0,pending,,,
MNG2549,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.172717461920737,-29.101376385181734,393,1.0,pending,,,
MNG2550,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.18299339416921,-29.10143937250326,190,1.0,pending,,,
MNG2551,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.193269359019425,-29.101501572722956,1108,1.0,pending,,,
